address,lat,lng,location_type
225 Coach House Dr,43.094,-89.291845,ROOFTOP
229 Coach House Dr,43.093777,-89.291851,ROOFTOP
317 Coach House Dr,43.092374,-89.291895,ROOFTOP
1 Cobblestone Ct,43.092797,-89.2955829,ROOFTOP
6 Cobblestone Ct,43.09345,-89.296124,ROOFTOP
10 Cobblestone Ct,43.093477,-89.295573,ROOFTOP
5210 Cottage Grove Rd,43.084749,-89.291296,ROOFTOP
5406 Cottage Grove Rd,43.084864,-89.288263,ROOFTOP
10 Eldon Ct,43.085247,-89.287025,ROOFTOP
26 Eldon Ct,43.084954,-89.287848,ROOFTOP
5209 Greenbriar Ln,43.089247,-89.292329,ROOFTOP
5214 Greenbriar Ln,43.089753,-89.291816,ROOFTOP
5217 Greenbriar Ln,43.089247,-89.291674,ROOFTOP
5218 Greenbriar Ln,43.089772,-89.291507,ROOFTOP
5222 Greenbriar Ln,43.089777,-89.2911869,ROOFTOP
5225 Greenbriar Ln,43.089246,-89.291012,ROOFTOP
5301 Greenbriar Ln,43.089261,-89.2907,ROOFTOP
5302 Greenbriar Ln,43.089781,-89.29087,ROOFTOP
5306 Greenbriar Ln,43.089787,-89.290556,ROOFTOP
5313 Greenbriar Ln,43.089276,-89.289652,ROOFTOP
5314 Greenbriar Ln,43.089797,-89.289923,ROOFTOP
5321 Greenbriar Ln,43.089286,-89.288949,ROOFTOP
5325 Greenbriar Ln,43.089292,-89.288597,ROOFTOP
5110 Hackney Way,43.097445,-89.293904,ROOFTOP
5118 Hackney Way,43.097453,-89.293339,ROOFTOP
5121 Hackney Way,43.096947,-89.293187,ROOFTOP
5129 Hackney Way,43.096945,-89.292658,ROOFTOP
601 Harmony Hill Dr,43.090247,-89.287802,ROOFTOP
618 Harmony Hill Dr,43.089304,-89.28824,ROOFTOP
621 Harmony Hill Dr,43.089003,-89.287502,ROOFTOP
625 Harmony Hill Dr,43.088761,-89.2874439,ROOFTOP
701 Harmony Hill Dr,43.08852,-89.287386,ROOFTOP
801 Harmony Hill Dr,43.087786,-89.28721,ROOFTOP
2 Hitching Post Ct,43.092498,-89.295963,ROOFTOP
905 Inwood Way,43.08575,-89.293757,ROOFTOP
909 Inwood Way,43.085538,-89.293699,ROOFTOP
914 Inwood Way,43.085291,-89.294375,ROOFTOP
917 Inwood Way,43.085087,-89.293673,ROOFTOP
921 Inwood Way,43.084868,-89.29367,ROOFTOP
9 Joshua Cir,43.097281,-89.286515,ROOFTOP
13 Joshua Cir,43.097471,-89.286519,ROOFTOP
22 Joshua Cir,43.097834,-89.287165,ROOFTOP
25 Joshua Cir,43.0980289,-89.2865209,ROOFTOP
26 Joshua Cir,43.097907,-89.287422,ROOFTOP
29 Joshua Cir,43.098216,-89.2865209,ROOFTOP
30 Joshua Cir,43.098071,-89.287597,ROOFTOP
42 Joshua Cir,43.098666,-89.2876299,ROOFTOP
5101 Kevins Way,43.088346,-89.293966,ROOFTOP
5214 Kevins Way,43.088887,-89.291994,ROOFTOP
5221 Kevins Way,43.0883759,-89.291179,ROOFTOP
5222 Kevins Way,43.088896,-89.291342,ROOFTOP
5301 Kevins Way,43.08838,-89.290856,ROOFTOP
5313 Kevins Way,43.088394,-89.289829,ROOFTOP
5322 Kevins Way,43.088927,-89.289103,ROOFTOP
5330 Kevins Way,43.088937,-89.288465,ROOFTOP
5333 Kevins Way,43.088445,-89.288046,ROOFTOP
5222 Kingsbridge Rd,43.086307,-89.291556,ROOFTOP
5301 Kingsbridge Rd,43.085706,-89.29112,ROOFTOP
5306 Kingsbridge Rd,43.086321,-89.2905789,ROOFTOP
5313 Kingsbridge Rd,43.085806,-89.290007,ROOFTOP
5318 Kingsbridge Rd,43.086335,-89.2895999,ROOFTOP
5322 Kingsbridge Rd,43.086331,-89.289257,ROOFTOP
5329 Kingsbridge Rd,43.085888,-89.288651,ROOFTOP
5333 Kingsbridge Rd,43.08606,-89.288381,ROOFTOP
5334 Kingsbridge Rd,43.086667,-89.288655,ROOFTOP
5201 Knightsbridge Rd,43.0874949,-89.292757,ROOFTOP
5206 Knightsbridge Rd,43.088002,-89.292462,ROOFTOP
5218 Knightsbridge Rd,43.088015,-89.291501,ROOFTOP
5301 Knightsbridge Rd,43.087508,-89.290844,ROOFTOP
5305 Knightsbridge Rd,43.0875119,-89.290516,ROOFTOP
5306 Knightsbridge Rd,43.088029,-89.290526,ROOFTOP
5310 Knightsbridge Rd,43.088033,-89.290196,ROOFTOP
5313 Knightsbridge Rd,43.08752,-89.289841,ROOFTOP
5317 Knightsbridge Rd,43.087525,-89.289507,ROOFTOP
5322 Knightsbridge Rd,43.088047,-89.289221,ROOFTOP
5330 Knightsbridge Rd,43.088051,-89.288586,ROOFTOP
5338 Knightsbridge Rd,43.08813,-89.287941,ROOFTOP
14 Lamplighter Way,43.097958,-89.296186,ROOFTOP
17 Meadowlark Dr,43.097782,-89.298033,ROOFTOP
349 Meadowlark Dr,43.091997,-89.29692,ROOFTOP
901 Meadowlark Dr,43.0866619,-89.2966409,ROOFTOP
925 Meadowlark Dr,43.085598,-89.296086,ROOFTOP
929 Meadowlark Dr,43.08545,-89.295757,ROOFTOP
114 Merryturn Rd,43.096581,-89.291303,ROOFTOP
118 Merryturn Rd,43.096146,-89.291309,ROOFTOP
121 Merryturn Rd,43.095934,-89.2906239,ROOFTOP
126 Merryturn Rd,43.095707,-89.291321,ROOFTOP
210 Merryturn Rd,43.094838,-89.291332,ROOFTOP
214 Merryturn Rd,43.094634,-89.291351,ROOFTOP
221 Merryturn Rd,43.094198,-89.290674,ROOFTOP
229 Merryturn Rd,43.093736,-89.290673,ROOFTOP
230 Merryturn Rd,43.093769,-89.291375,ROOFTOP
234 Merryturn Rd,43.093539,-89.291382,ROOFTOP
302 Merryturn Rd,43.093305,-89.291375,ROOFTOP
506 Merryturn Rd,43.091192,-89.291845,ROOFTOP
613 Merryturn Rd,43.089706,-89.29226,ROOFTOP
614 Merryturn Rd,43.0899,-89.292934,ROOFTOP
621 Merryturn Rd,43.089304,-89.292646,ROOFTOP
622 Merryturn Rd,43.089476,-89.293226,ROOFTOP
701 Merryturn Rd,43.088353,-89.292776,ROOFTOP
711 Merryturn Rd,43.087998,-89.292768,ROOFTOP
5001 Milwaukee St,43.098526,-89.296177,ROOFTOP
5025 Milwaukee St,43.09864,-89.294911,ROOFTOP
5113 Milwaukee St,43.098656,-89.293798,ROOFTOP
5125 Milwaukee St,43.098666,-89.292919,ROOFTOP
5209 Milwaukee St,43.098666,-89.292146,ROOFTOP
5009 Open Wood Way,43.085831,-89.295946,ROOFTOP
5013 Open Wood Way,43.085786,-89.2956279,ROOFTOP
5017 Open Wood Way,43.085791,-89.295343,ROOFTOP
5025 Open Wood Way,43.0857979,-89.294743,ROOFTOP
5026 Open Wood Way,43.086322,-89.294756,ROOFTOP
5030 Open Wood Way,43.086327,-89.294462,ROOFTOP
5106 Open Wood Way,43.08647,-89.293941,ROOFTOP
5109 Open Wood Way,43.086121,-89.293505,ROOFTOP
5118 Open Wood Way,43.086946,-89.29342,ROOFTOP
5309 Portsmouth Way,43.093272,-89.290161,ROOFTOP
5317 Portsmouth Way,43.093262,-89.289545,ROOFTOP
5413 Portsmouth Way,43.093236,-89.287763,ROOFTOP
5417 Portsmouth Way,43.093232,-89.287486,ROOFTOP
5202 Queensbridge Rd,43.087173,-89.292744,ROOFTOP
5205 Queensbridge Rd,43.086643,-89.292558,ROOFTOP
5209 Queensbridge Rd,43.086636,-89.292229,ROOFTOP
5210 Queensbridge Rd,43.087148,-89.292141,ROOFTOP
5214 Queensbridge Rd,43.087153,-89.291816,ROOFTOP
5217 Queensbridge Rd,43.0866479,-89.291566,ROOFTOP
5221 Queensbridge Rd,43.086653,-89.291239,ROOFTOP
5306 Queensbridge Rd,43.08717,-89.290508,ROOFTOP
5313 Queensbridge Rd,43.086671,-89.289935,ROOFTOP
5325 Queensbridge Rd,43.086674,-89.288971,ROOFTOP
5334 Queensbridge Rd,43.087205,-89.288034,ROOFTOP
5518 Quiet Ln,43.089602,-89.2951439,ROOFTOP
4906 Ralph Cir,43.096505,-89.297645,ROOFTOP
4910 Ralph Cir,43.096523,-89.297348,ROOFTOP
4918 Ralph Cir,43.096447,-89.296723,ROOFTOP
4918 Retana Dr,43.093358,-89.296719,ROOFTOP
5006 Retana Dr,43.092725,-89.295194,ROOFTOP
5010 Retana Dr,43.0926199,-89.294937,ROOFTOP
5105 Retana Dr,43.0918599,-89.294518,ROOFTOP
5109 Retana Dr,43.091855,-89.294185,ROOFTOP
5217 Retana Dr,43.09189,-89.29181,ROOFTOP
5221 Retana Dr,43.091888,-89.2913669,ROOFTOP
5301 Retana Dr,43.091901,-89.290768,ROOFTOP
5317 Retana Dr,43.091918,-89.289503,ROOFTOP
5402 Retana Dr,43.092452,-89.288591,ROOFTOP
5405 Retana Dr,43.091933,-89.288274,ROOFTOP
5414 Retana Dr,43.092475,-89.287607,ROOFTOP
5418 Retana Dr,43.0924369,-89.287179,ROOFTOP
5301 Severn Way,43.096989,-89.290189,ROOFTOP
5315 Severn Way,43.096994,-89.289604,ROOFTOP
5321 Severn Way,43.096989,-89.289288,ROOFTOP
506 Shady Wood Way,43.091512,-89.294241,ROOFTOP
510 Shady Wood Way,43.091499,-89.294616,ROOFTOP
533 Shady Wood Way,43.090418,-89.295112,ROOFTOP
541 Shady Wood Way,43.090005,-89.295444,ROOFTOP
5209 Spicebush Ln,43.0901349,-89.291334,ROOFTOP
5301 Spicebush Ln,43.0901489,-89.290355,ROOFTOP
5302 Spicebush Ln,43.090673,-89.290277,ROOFTOP
5305 Spicebush Ln,43.090144,-89.290017,ROOFTOP
5306 Spicebush Ln,43.090679,-89.289947,ROOFTOP
5322 Spicebush Ln,43.090699,-89.288627,ROOFTOP
5402 Spicebush Ln,43.090708,-89.287969,ROOFTOP
5 St Albans Ave,43.098684,-89.289056,ROOFTOP
17 St Albans Ave,43.098016,-89.288997,ROOFTOP
18 St Albans Ave,43.097811,-89.28975,ROOFTOP
25 St Albans Ave,43.09763,-89.288681,ROOFTOP
120 St Albans Ave,43.0961659,-89.288096,ROOFTOP
121 St Albans Ave,43.096464,-89.287329,ROOFTOP
126 St Albans Ave,43.095947,-89.287967,ROOFTOP
129 St Albans Ave,43.096018,-89.287257,ROOFTOP
209 St Albans Ave,43.095386,-89.287252,ROOFTOP
5402 Spicebush Ln,43.090708,-89.287969,ROOFTOP
5 St Albans Ave,43.098684,-89.289056,ROOFTOP
17 St Albans Ave,43.098016,-89.288997,ROOFTOP
18 St Albans Ave,43.097811,-89.28975,ROOFTOP
25 St Albans Ave,43.09763,-89.288681,ROOFTOP
120 St Albans Ave,43.0961659,-89.288096,ROOFTOP
121 St Albans Ave,43.096464,-89.287329,ROOFTOP
126 St Albans Ave,43.095947,-89.287967,ROOFTOP
129 St Albans Ave,43.096018,-89.287257,ROOFTOP
209 St Albans Ave,43.095386,-89.287252,ROOFTOP
210 St Albans Ave,43.09526,-89.287925,ROOFTOP
214 St Albans Ave,43.095042,-89.287943,ROOFTOP
225 St Albans Ave,43.094549,-89.287277,ROOFTOP
242 St Albans Ave,43.0937,-89.287977,ROOFTOP
5006 Stage House Trl,43.098283,-89.2951719,ROOFTOP
5010 Stage House Trl,43.098286,-89.294901,ROOFTOP
5014 Stage House Trl,43.09829,-89.29464,ROOFTOP
5102 Stage House Trl,43.098294,-89.294359,ROOFTOP
5110 Stage House Trl,43.0983019,-89.293788,ROOFTOP
5113 Stage House Trl,43.097794,-89.293614,ROOFTOP
5133 Stage House Trl,43.097819,-89.292545,ROOFTOP
5026 Sudbury Way,43.096554,-89.295051,ROOFTOP
5033 Sudbury Way,43.096055,-89.294886,ROOFTOP
5034 Sudbury Way,43.096573,-89.294799,ROOFTOP
5105 Sudbury Way,43.096063,-89.294273,ROOFTOP
5109 Sudbury Way,43.096066,-89.293975,ROOFTOP
5114 Sudbury Way,43.09659,-89.293698,ROOFTOP
5122 Sudbury Way,43.096597,-89.293176,ROOFTOP
5126 Sudbury Way,43.096592,-89.29291,ROOFTOP
5129 Sudbury Way,43.096081,-89.292762,ROOFTOP
5302 Sudbury Way,43.096627,-89.290684,ROOFTOP
5314 Sudbury Way,43.096637,-89.28979,ROOFTOP
5317 Sudbury Way,43.096132,-89.289434,ROOFTOP
5405 Sudbury Way,43.096147,-89.288859,ROOFTOP
5413 Sudbury Way,43.096352,-89.2882489,ROOFTOP
5414 Sudbury Way,43.096753,-89.288607,ROOFTOP
113 S Thompson Dr,43.09724,-89.2871569,ROOFTOP
125 S Thompson Dr,43.0965,-89.2864139,ROOFTOP
5006 Twin Oaks Dr,43.087181,-89.296347,ROOFTOP
5009 Twin Oaks Dr,43.086669,-89.295985,ROOFTOP
5010 Twin Oaks Dr,43.087182,-89.2960499,ROOFTOP
5026 Twin Oaks Dr,43.08719,-89.29486,ROOFTOP
417 Valley Rd,43.091129,-89.293274,ROOFTOP
801 Valley Rd,43.087595,-89.293865,ROOFTOP
5309 Vicar Ln,43.091029,-89.290446,ROOFTOP
5310 Vicar Ln,43.091549,-89.290479,ROOFTOP
5314 Vicar Ln,43.091555,-89.290149,ROOFTOP
5326 Vicar Ln,43.091569,-89.2891439,ROOFTOP
5333 Vicar Ln,43.09106,-89.288406,ROOFTOP
5402 Vicar Ln,43.091584,-89.288145,ROOFTOP
5409 Vicar Ln,43.091113,-89.287423,ROOFTOP
202 Westminster Ct,43.094993,-89.290041,ROOFTOP
214 Westminster Ct,43.09439,-89.290212,ROOFTOP
217 Westminster Ct,43.094168,-89.289543,ROOFTOP
221 Westminster Ct,43.0939509,-89.289548,ROOFTOP
222 Westminster Ct,43.093961,-89.290225,ROOFTOP
401 Whitehall Dr,43.092174,-89.287006,ROOFTOP
501 Whitehall Dr,43.091244,-89.286819,ROOFTOP
606 Whitehall Dr,43.090093,-89.287265,ROOFTOP
610 Whitehall Dr,43.0898619,-89.287211,ROOFTOP
614 Whitehall Dr,43.089643,-89.287159,ROOFTOP
621 Whitehall Dr,43.0894,-89.286393,ROOFTOP
622 Whitehall Dr,43.089215,-89.287058,ROOFTOP
626 Whitehall Dr,43.088988,-89.2870049,ROOFTOP
702 Whitehall Dr,43.0887699,-89.286953,ROOFTOP
706 Whitehall Dr,43.0885419,-89.286889,ROOFTOP
709 Whitehall Dr,43.088499,-89.286187,ROOFTOP
713 Whitehall Dr,43.088274,-89.286137,ROOFTOP
201 Windsor Ct,43.095053,-89.28848,ROOFTOP
205 Windsor Ct,43.094843,-89.288326,ROOFTOP
210 Windsor Ct,43.094581,-89.289094,ROOFTOP
213 Windsor Ct,43.094352,-89.288395,ROOFTOP
217 Windsor Ct,43.0941509,-89.288415,ROOFTOP
13 Arizona Cir,43.142838,-89.370608,ROOFTOP
14 Arizona Cir,43.143277,-89.370893,ROOFTOP
17 Arizona Cir,43.142786,-89.370861,ROOFTOP
21 Arizona Cir,43.142747,-89.371135,ROOFTOP
25 Arizona Cir,43.142776,-89.371487,ROOFTOP
1510 Arizona Pass,43.144055,-89.370371,ROOFTOP
1522 Arizona Pass,43.143684,-89.369838,ROOFTOP
1525 Arizona Pass,43.1434187,-89.3699747,RANGE_INTERPOLATED
1526 Arizona Pass,43.143563,-89.369657,ROOFTOP
1534 Arizona Pass,43.143321,-89.369303,ROOFTOP
1605 Arkansas Ave,43.144591,-89.366273,ROOFTOP
1606 Arkansas Ave,43.145078,-89.366055,ROOFTOP
1609 Arkansas Ave,43.144542,-89.3660359,ROOFTOP
1613 Arkansas Ave,43.144493,-89.365801,ROOFTOP
1618 Arkansas Ave,43.144929,-89.365352,ROOFTOP
1622 Arkansas Ave,43.144879,-89.365117,ROOFTOP
1626 Arkansas Ave,43.14483,-89.364884,ROOFTOP
1630 Arkansas Ave,43.144782,-89.364634,ROOFTOP
1637 Arkansas Ave,43.144234,-89.364633,ROOFTOP
4302 Barby Ln,43.141212,-89.380858,ROOFTOP
4305 Barby Ln,43.141388,-89.3801359,ROOFTOP
4310 Barby Ln,43.14157,-89.38085,ROOFTOP
4409 Barby Ln,43.142569,-89.380508,ROOFTOP
4413 Barby Ln,43.142729,-89.380633,ROOFTOP
4518 Barby Ln,43.143725,-89.381978,ROOFTOP
4602 Barby Ln,43.144109,-89.381986,ROOFTOP
4605 Barby Ln,43.144272,-89.381258,ROOFTOP
4606 Barby Ln,43.1442989,-89.381978,ROOFTOP
4609 Barby Ln,43.14445,-89.381252,ROOFTOP
4617 Barby Ln,43.144806,-89.381238,ROOFTOP
4701 Barby Ln,43.144984,-89.381236,ROOFTOP
4706 Barby Ln,43.145215,-89.381944,ROOFTOP
18 Bonner Cir,43.141609,-89.386977,ROOFTOP
4513 Bonner Ln,43.143254,-89.386158,ROOFTOP
4514 Bonner Ln,43.1429959,-89.387033,ROOFTOP
4518 Bonner Ln,43.143174,-89.387027,ROOFTOP
4522 Bonner Ln,43.143351,-89.38702,ROOFTOP
4525 Bonner Ln,43.143799,-89.386133,ROOFTOP
4526 Bonner Ln,43.143528,-89.3870139,ROOFTOP
4606 Bonner Ln,43.144407,-89.38697,ROOFTOP
4609 Bonner Ln,43.144512,-89.386112,ROOFTOP
4610 Bonner Ln,43.144585,-89.386963,ROOFTOP
4613 Bonner Ln,43.144692,-89.386118,ROOFTOP
4642 Bonner Ln,43.146067,-89.386041,ROOFTOP
4702 Bonner Ln,43.146202,-89.3858149,ROOFTOP
4705 Bonner Ln,43.146279,-89.384932,ROOFTOP
4709 Bonner Ln,43.146479,-89.385013,ROOFTOP
602 Claremont Ln,43.1440652,-89.3874701,ROOFTOP
613 Claremont Ln,43.1437264,-89.3870185,ROOFTOP
614 Claremont Ln,43.144059,-89.386976,ROOFTOP
4506 Cody Ln,43.143102,-89.385674,ROOFTOP
4509 Cody Ln,43.143171,-89.38499,ROOFTOP
4510 Cody Ln,43.143285,-89.385686,ROOFTOP
4521 Cody Ln,43.143701,-89.384967,ROOFTOP
4606 Cody Ln,43.144365,-89.385649,ROOFTOP
4609 Cody Ln,43.144415,-89.384944,ROOFTOP
4610 Cody Ln,43.14454,-89.385632,ROOFTOP
4617 Cody Ln,43.144799,-89.384986,ROOFTOP
4629 Cody Ln,43.145287,-89.385425,ROOFTOP
17 Colorado Ct,43.140555,-89.369037,ROOFTOP
20 Colorado Ct,43.140333,-89.3697509,ROOFTOP
4902 Comanche Way,43.1475269,-89.372321,ROOFTOP
4906 Comanche Way,43.147718,-89.37232,ROOFTOP
4909 Comanche Way,43.147901,-89.371642,ROOFTOP
4910 Comanche Way,43.147905,-89.372316,ROOFTOP
4514 Dakota Dr,43.143308,-89.368284,ROOFTOP
4605 Dakota Dr,43.143731,-89.367241,ROOFTOP
4606 Dakota Dr,43.143924,-89.367821,ROOFTOP
4701 Dakota Dr,43.144286,-89.366835,ROOFTOP
909 Debra Ln,43.146375,-89.380871,ROOFTOP
917 Debra Ln,43.146658,-89.380539,ROOFTOP
925 Debra Ln,43.146912,-89.380174,ROOFTOP
929 Debra Ln,43.147024,-89.37999,ROOFTOP
933 Debra Ln,43.1472089,-89.379658,ROOFTOP
1002 Debra Ln,43.147566,-89.378846,ROOFTOP
1114 Debra Ln,43.1476479,-89.376882,ROOFTOP
1118 Debra Ln,43.147646,-89.376628,ROOFTOP
1122 Debra Ln,43.147644,-89.376373,ROOFTOP
1125 Debra Ln,43.14711,-89.376123,ROOFTOP
1126 Debra Ln,43.147642,-89.3761169,ROOFTOP
1129 Debra Ln,43.147098,-89.375871,ROOFTOP
1201 Debra Ln,43.147092,-89.375228,ROOFTOP
1205 Debra Ln,43.147093,-89.374977,ROOFTOP
1218 Debra Ln,43.147636,-89.374221,ROOFTOP
1221 Debra Ln,43.147089,-89.373983,ROOFTOP
1222 Debra Ln,43.1476339,-89.373959,ROOFTOP
1305 Debra Ln,43.147087,-89.373482,ROOFTOP
1309 Debra Ln,43.147086,-89.373233,ROOFTOP
1314 Debra Ln,43.147632,-89.372923,ROOFTOP
1318 Debra Ln,43.147628,-89.372675,ROOFTOP
1325 Debra Ln,43.147085,-89.372232,ROOFTOP
1209 Delaware Blvd,43.144884,-89.374827,ROOFTOP
1221 Delaware Blvd,43.144825,-89.374021,ROOFTOP
1302 Delaware Blvd,43.145524,-89.373464,ROOFTOP
1310 Delaware Blvd,43.145435,-89.372922,ROOFTOP
1318 Delaware Blvd,43.145402,-89.372345,ROOFTOP
1402 Delaware Blvd,43.1454,-89.372065,ROOFTOP
1410 Delaware Blvd,43.145427,-89.37151,ROOFTOP
1417 Delaware Blvd,43.144698,-89.3711019,ROOFTOP
1426 Delaware Blvd,43.145215,-89.370532,ROOFTOP
1522 Delaware Blvd,43.144458,-89.3690419,ROOFTOP
1525 Delaware Blvd,43.143854,-89.369371,ROOFTOP
1529 Delaware Blvd,43.143727,-89.369207,ROOFTOP
1530 Delaware Blvd,43.144177,-89.3686309,ROOFTOP
1541 Delaware Blvd,43.143364,-89.368644,ROOFTOP
1610 Delaware Blvd,43.1435109,-89.36702,ROOFTOP
1621 Delaware Blvd,43.14275,-89.366376,ROOFTOP
1622 Delaware Blvd,43.143362,-89.366303,ROOFTOP
1625 Delaware Blvd,43.142686,-89.366082,ROOFTOP
1646 Delaware Blvd,43.143043,-89.364853,ROOFTOP
1662 Delaware Blvd,43.1428932,-89.3638702,ROOFTOP
1665 Delaware Blvd,43.142371,-89.363669,ROOFTOP
1669 Delaware Blvd,43.142361,-89.3633739,ROOFTOP
4714 Delaware Blvd,43.145899,-89.375946,ROOFTOP
4914 Delaware Blvd,43.148024,-89.3758543,ROOFTOP
4409 Elgar Ln,43.142438,-89.385413,ROOFTOP
4410 Elgar Ln,43.142888,-89.385568,ROOFTOP
4413 Elgar Ln,43.142487,-89.385186,ROOFTOP
4506 Elgar Ln,43.1433899,-89.384488,ROOFTOP
4509 Elgar Ln,43.14326,-89.383741,ROOFTOP
4514 Elgar Ln,43.143744,-89.384477,ROOFTOP
4606 Elgar Ln,43.1442819,-89.384459,ROOFTOP
4638 Elgar Ln,43.145516,-89.385034,ROOFTOP
4645 Elgar Ln,43.1460705,-89.3850356,ROOFTOP
4502 Esch Ln,43.142476,-89.372591,ROOFTOP
4513 Esch Ln,43.142902,-89.37197,ROOFTOP
4514 Esch Ln,43.142938,-89.372708,ROOFTOP
4521 Esch Ln,43.1432659,-89.371947,ROOFTOP
4530 Esch Ln,43.1437219,-89.372686,ROOFTOP
4606 Esch Ln,43.144189,-89.372625,ROOFTOP
4607 Esch Ln,43.143808,-89.371872,ROOFTOP
4610 Esch Ln,43.144339,-89.372406,ROOFTOP
4617 Esch Ln,43.14385,-89.37159,ROOFTOP
4629 Esch Ln,43.144167,-89.37066,ROOFTOP
4701 Esch Ln,43.145059,-89.370076,ROOFTOP
805 Fulton Ln,43.143673,-89.383821,ROOFTOP
806 Fulton Ln,43.144134,-89.383611,ROOFTOP
810 Fulton Ln,43.1441299,-89.38336,ROOFTOP
602 Havey Rd,43.141319,-89.387723,ROOFTOP
814 Havey Rd,43.1412989,-89.383589,ROOFTOP
910 Havey Rd,43.141302,-89.382212,ROOFTOP
918 Havey Rd,43.141302,-89.381715,ROOFTOP
922 Havey Rd,43.141301,-89.3814699,ROOFTOP
1014 Havey Rd,43.1412959,-89.379527,ROOFTOP
1034 Havey Rd,43.141295,-89.378255,ROOFTOP
1126 Havey Rd,43.141733,-89.376273,ROOFTOP
4805 Ilene Ln,43.146835,-89.3789089,ROOFTOP
4905 Ilene Ln,43.147774,-89.378829,ROOFTOP
4909 Ilene Ln,43.147956,-89.3788299,ROOFTOP
1310 Iowa Dr,43.141639,-89.372894,ROOFTOP
1402 Iowa Dr,43.141635,-89.37212,ROOFTOP
1410 Iowa Dr,43.1416169,-89.371635,ROOFTOP
1414 Iowa Dr,43.141612,-89.371385,ROOFTOP
1502 Iowa Dr,43.141593,-89.370393,ROOFTOP
1506 Iowa Dr,43.141585,-89.370148,ROOFTOP
4410 Jay Dr,43.142631,-89.379909,ROOFTOP
4414 Jay Dr,43.142767,-89.379773,ROOFTOP
4429 Jay Dr,43.143107,-89.378848,ROOFTOP
4505 Jay Dr,43.143699,-89.378814,ROOFTOP
4506 Jay Dr,43.14361,-89.379571,ROOFTOP
4510 Jay Dr,43.143789,-89.379553,ROOFTOP
4514 Jay Dr,43.143974,-89.379537,ROOFTOP
4518 Jay Dr,43.144142,-89.379541,ROOFTOP
4601 Jay Dr,43.144305,-89.3788019,ROOFTOP
4602 Jay Dr,43.144324,-89.379533,ROOFTOP
4614 Jay Dr,43.144887,-89.379546,ROOFTOP
5 Judy Cir,43.142496,-89.381822,ROOFTOP
9 Judy Cir,43.142924,-89.382112,ROOFTOP
4510 Judy Ln,43.143515,-89.3808279,ROOFTOP
4513 Judy Ln,43.143312,-89.380178,ROOFTOP
4514 Judy Ln,43.1437264,-89.380693,ROOFTOP
4518 Judy Ln,43.143893,-89.380752,ROOFTOP
4702 Judy Ln,43.144824,-89.380728,ROOFTOP
4705 Judy Ln,43.145027,-89.380028,ROOFTOP
4317 Kennedy Rd,43.141944,-89.387561,ROOFTOP
4405 Kennedy Rd,43.142297,-89.387546,ROOFTOP
4409 Kennedy Rd,43.142474,-89.387539,ROOFTOP
4509 Kennedy Rd,43.143361,-89.387503,ROOFTOP
4605 Kennedy Rd,43.144238,-89.387455,ROOFTOP
4609 Kennedy Rd,43.144416,-89.387449,ROOFTOP
4613 Kennedy Rd,43.144595,-89.3874419,ROOFTOP
4621 Kennedy Rd,43.144955,-89.387428,ROOFTOP
4701 Kennedy Rd,43.145137,-89.387421,ROOFTOP
4713 Kennedy Rd,43.145686,-89.387361,ROOFTOP
4721 Kennedy Rd,43.1459509,-89.387478,ROOFTOP
4313 Mandrake Rd,43.141876,-89.377632,ROOFTOP
4402 Mandrake Rd,43.142155,-89.378375,ROOFTOP
4406 Mandrake Rd,43.142348,-89.378405,ROOFTOP
4413 Mandrake Rd,43.142748,-89.377599,ROOFTOP
4414 Mandrake Rd,43.14273,-89.378381,ROOFTOP
4417 Mandrake Rd,43.142975,-89.377581,ROOFTOP
4418 Mandrake Rd,43.142922,-89.378356,ROOFTOP
4509 Mandrake Rd,43.14384,-89.377557,ROOFTOP
4510 Mandrake Rd,43.1438599,-89.378292,ROOFTOP
4514 Mandrake Rd,43.144046,-89.378285,ROOFTOP
4606 Mandrake Rd,43.144429,-89.37827,ROOFTOP
4701 Mandrake Rd,43.145302,-89.377533,ROOFTOP
4707 Mandrake Rd,43.145694,-89.377519,ROOFTOP
4717 Mandrake Rd,43.146091,-89.377503,ROOFTOP
4402 Maryland Dr,43.14102,-89.366608,ROOFTOP
4409 Maryland Dr,43.141557,-89.366049,ROOFTOP
4414 Maryland Dr,43.1414064,-89.366993,ROOFTOP
1109 Melby Dr,43.14405,-89.377063,ROOFTOP
1118 Melby Dr,43.144503,-89.376519,ROOFTOP
1126 Melby Dr,43.1445,-89.375972,ROOFTOP
1134 Melby Dr,43.144506,-89.3754189,ROOFTOP
1202 Melby Dr,43.144495,-89.375157,ROOFTOP
1209 Melby Dr,43.143969,-89.374601,ROOFTOP
1221 Melby Dr,43.143972,-89.373786,ROOFTOP
910 Monica Ln,43.146208,-89.380339,ROOFTOP
1005 Monica Ln,43.14612,-89.378556,ROOFTOP
1009 Monica Ln,43.146212,-89.378306,ROOFTOP
1018 Monica Ln,43.146738,-89.377946,ROOFTOP
1114 Monica Ln,43.146734,-89.376862,ROOFTOP
1118 Monica Ln,43.146732,-89.376612,ROOFTOP
1122 Monica Ln,43.146732,-89.37636,ROOFTOP
1126 Monica Ln,43.14673,-89.376111,ROOFTOP
1130 Monica Ln,43.14673,-89.375863,ROOFTOP
1214 Monica Ln,43.146731,-89.374503,ROOFTOP
1218 Monica Ln,43.14672,-89.37427,ROOFTOP
